1254;улица Ильфата Закирова;ул. Ильфата Закирова;в сторону улицы Ленина;2;56,83753702;53,2812033;0
1255;улица Ильфата Закирова;ул. Ильфата Закирова;в сторону улицы Орджоникидзе;2;56,83736646;53,28083104;0
1256;завод Нефтемаш;з-д Нефтемаш;в сторону улицы Промышленной;2;56,83239337;53,2679659;0
1257;улица Смирнова;ул. Смирнова;в сторону улицы Воровского;2;56,84914092;53,26544667;0
1258;улица 40 лет Победы;ул. 40 лет Победы;в сторону улицы Халтурина;2;56,84943193;53,27531179;0
1259;улица 40 лет Победы;ул. 40 лет Победы;в сторону улицы 40 лет Победы;2;56,84917324;53,27543252;0
1260;улица Смирнова;ул. Смирнова;в сторону улицы 40 лет Победы;2;56,8489734;53,26658924;0
1261;улица 40 лет Победы;ул. 40 лет Победы;в сторону улицы Ворошилова;3;56,8495789;53,27555316;0
1262;улица 40 лет Победы;ул. 40 лет Победы;в сторону улицы Халтурина;3;56,84963476;53,27526355;0
1263;улица Бабушкина;ул. Бабушкина;в сторону улицы Халтурина;3;56,84933196;53,26536878;0
1265;Ижевский ипподром;Ипподром;в сторону улицы Ворошилова;3;56,84746983;53,24942315;0
1266;улица Халтурина;ул. Халтурина;в сторону улицы Ворошилова;3;56,84833405;53,25492964;0
1267;Ижевский ипподром;Ипподром;в сторону улицы Халтурина;2;56,84734913;53,24929235;0
1268;Ижевский ипподром;Ипподром;в сторону улицы Воровского;2;56,8475193;53,24897588;0
1269;улица Халтурина;ул. Халтурина;в сторону улицы Ленина;3;56,84835168;53,25443081;0
1270;Ижевский ипподром;Ипподром;в сторону улицы Воровского;3;56,84743308;53,24900471;0
1276;улица Льва Толстого;ул. Льва Толстого;в сторону улицы Тимирязева;3;56,86111856;53,23463472;0
1277;улица Шишкина;ул. Шишкина;в сторону улицы Тимирязева;3;56,86262596;53,24049803;0
1278;улица Тимирязева;ул. Тимирязева;в сторону улицы Дзержинского;3;56,8667262;53,24326879;0
1279;радио Адам;радио Адам;в сторону улицы Тимирязева;3;56,8608027;53,23057793;0
1282;улица Тимирязева;ул. Тимирязева;в сторону улицы Удмуртской;3;56,86656461;53,24309443;0
1283;улица Шишкина;ул. Шишкина;в сторону улицы Удмуртской;3;56,86241736;53,24028611;0
1284;улица Льва Толстого;ул. Льва Толстого;в сторону улицы Удмуртской;3;56,86093343;53,2344309;0
1288;магазин Электротехника в быту;м-н Э/техника в быту;в сторону улицы Бумашевской;2;56,87422041;53,22269755;0
1289;улица Димитрова;ул. Димитрова;в сторону улицы 10 лет Октября;2;56,87011956;53,2230355;0
1290;улица Димитрова;ул. Димитрова;в сторону улицы Пушкинской;2;56,86973764;53,22134577;0
1291;Мебельный комбинат;Мебельный комбинат;в сторону улицы Удмуртской;2;56,87205111;53,22709444;0
1292;Троллейбусный парк;Троллейбусный парк;в сторону улицы 10 лет Октября;2;56,87738022;53,22229434;0
1293;магазин Электротехника в быту;м-н Э/техника в быту;в сторону улицы 10 лет Октября;2;56,87420867;53,22231137;0
1294;Мебельный комбинат;Мебельный комбинат;в сторону улицы 9 Января;2;56,87185468;53,22758798;0
1295;Школа №83;Школа №83;в сторону улицы Пушкинской;2;56,87576098;53,21291472;0
1296;Школа №83;Школа №83;в сторону улицы Удмуртской;2;56,8756452;53,21472949;0
1297;улица Щорса;ул. Щорса;в сторону улицы Пушкинской;2;56,86943795;53,21373362;0
