1321;1313;411,827;"56.8740940954,53.2490864606;56.8738135381,53.248968422;56.8733538419,53.2488075337;56.8722742896,53.2483810136;56.8721714384,53.2482818396;56.8720715816,53.2481234666;56.8720025556,53.2478740943;56.8719878765,53.2475603128;56.8719819853,53.2473162405;56.8719638205,53.2470961532;56.8719350023,53.2469594297;56.8718552735,53.2467794073;56.871810156,53.2466992776;56.8717660694,53.2466456481;56.8716926243,53.2465732439;56.8711183142,53.2462030482"
1322;1291;1229,71;"56.8721449278,53.2473236965;56.8721067819,53.2467335932;56.8720271517,53.2392661677;56.8720036848,53.2313484168;56.8720511095,53.2270944448"
1337;1338;547,429;"56.8697698929,53.2891117066;56.8723579941,53.2885967024;56.8724784202,53.2885645427;56.8739976801,53.2856577741"
1337;1342;546,632;"56.8697698929,53.2891117066;56.8723579941,53.2885967024;56.8726135738,53.2928024349"
1338;1343;420,553;"56.8739976801,53.2856577741;56.8747381172,53.2841990898;56.8748143544,53.2842419394;56.874902275,53.2842848789;56.8750078186,53.2842956587;56.8751309361,53.2843063486;56.8752247467,53.2842741889;56.875336131,53.28417762;56.8768206681,53.2868325909"
1338;1347;1095,45;"56.8739976801,53.2856577741;56.8747381172,53.2841990898;56.8748143544,53.2842419394;56.874902275,53.2842848789;56.8750078186,53.2842956587;56.8751309361,53.2843063486;56.8752247467,53.2842741889;56.875336131,53.28417762;56.8754944445,53.2839737923;56.8755940958,53.2836840856;56.8756292928,53.2833300596;56.8756175604,53.2830403529;56.8755647895,53.2827184865;56.8754651382,53.282493189;56.8753068246,53.2822785815;56.8754761342,53.2808585247;56.875809646,53.2778208716;56.8762549291,53.2739257765;56.8767034467,53.2699688773"
1338;1349;849,906;"56.8739976801,53.2856577741;56.8747381172,53.2841990898;56.8748143544,53.2842419394;56.874902275,53.2842848789;56.8750078186,53.2842956587;56.8751309361,53.2843063486;56.8752247467,53.2842741889;56.875336131,53.28417762;56.8754944445,53.2839737923;56.8755940958,53.2836840856;56.8756292928,53.2833300596;56.8756175604,53.2830403529;56.8755647895,53.2827184865;56.8754651382,53.282493189;56.8753068246,53.2822785815;56.8754761342,53.2808585247;56.875809646,53.2778208716;56.8762549291,53.2739257765"
1338;1352;729,168;"56.8739976801,53.2856577741;56.8747381172,53.2841990898;56.8748143544,53.2842419394;56.874902275,53.2842848789;56.8750078186,53.2842956587;56.8751309361,53.2843063486;56.8752247467,53.2842741889;56.875336131,53.28417762;56.8754944445,53.2839737923;56.8755940958,53.2836840856;56.8756292928,53.2833300596;56.8756175604,53.2830403529;56.8755647895,53.2827184865;56.8754651382,53.282493189;56.8753068246,53.2822785815;56.8751571992,53.2821925229;56.8750692301,53.282181833;56.874957845,53.282181833;56.8748699245,53.2822354624;56.8747526479,53.2823212515;56.8746705688,53.2824392901;56.8725506749,53.2788279616"
1338;1353;496,435;"56.8739976801,53.2856577741;56.8747381172,53.2841990898;56.8748143544,53.2842419394;56.874902275,53.2842848789;56.8750078186,53.2842956587;56.8751309361,53.2843063486;56.8752247467,53.2842741889;56.875336131,53.28417762;56.8754944445,53.2839737923;56.8755940958,53.2836840856;56.8756292928,53.2833300596;56.8756175604,53.2830403529;56.8755647895,53.2827184865;56.8754651382,53.282493189;56.8753068246,53.2822785815;56.8754761342,53.2808585247;56.8751427177,53.2806091524;56.8750634375,53.2805340532;56.8750487105,53.2800968432"
1340;1342;348,356;"56.8728162788,53.2874656336;56.8723334473,53.2883498454;56.8723579941,53.2885967024;56.8726135738,53.2928024349"
1340;1810;1310,59;"56.8728162788,53.2874656336;56.8723334473,53.2883498454;56.8696264807,53.2888818277;56.8653720766,53.2897561579;56.8612988886,53.290607132"
1340;1870;378,69;"56.8728162788,53.2874656336;56.8723334473,53.2883498454;56.8696264807,53.2888818277"
1341;1338;404,623;"56.8726223615,53.2911877132;56.8724784202,53.2885645427;56.8739976801,53.2856577741"
1341;1870;483,678;"56.8726223615,53.2911877132;56.8724784202,53.2885645427;56.8723334473,53.2883498454;56.8696264807,53.2888818277"
1342;1869;175,81;"56.8726135738,53.2928024349;56.8728133333,53.2956723726"
1343;1867;461,403;"56.8768206681,53.2868325909;56.8778740305,53.2885620576;56.8785348174,53.2900499969;56.8794452871,53.2926483868"
1344;1881;369,188;"56.8753965251,53.3081623579;56.8786961989,53.3074880145"
1345;1311;560,344;"56.8724006563,53.2788201575;56.8721280395,53.2783606692;56.8716765704,53.277582818;56.8711977009,53.2768057753;56.8711417589,53.2767386762;56.870795218,53.2763230207;56.8705278919,53.2760520888;56.8700872047,53.2757463023;56.8699168396,53.2756605132;56.8696465614,53.2755558594;56.8693410293,53.2754592905;56.8687225929,53.2752688477;56.8684846129,53.2751937485;56.8682819335,53.2751722788;56.8681497102,53.2751508989;56.8679704984,53.2752179132"
1347;1318;885,216;"56.8767034467,53.2699688773;56.8779521696,53.2586854984;56.8781189639,53.2585459002;56.8782420712,53.2584493313;56.8783182522,53.2583850119;56.8784094532,53.258283143;56.878459275,53.2580739253;56.8784504887,53.2578754875;56.8783654725,53.2577198993;56.8781690806,53.2576394102;56.8779345968,53.2576341102;56.8777000624,53.2576287203;56.8775623255,53.2576126404"
1347;1951;891,023;"56.8767034467,53.2699688773;56.8779521696,53.2586854984;56.8781189639,53.2585459002;56.8782420712,53.2584493313;56.8783182522,53.2583850119;56.8784094532,53.258283143;56.8787514796,53.2583057805;56.8796229259,53.258363632"
1347;1959;794,059;"56.8767034467,53.2699688773;56.8779521696,53.2586854984;56.8781189639,53.2585459002;56.8782420712,53.2584493313;56.8783182522,53.2583850119;56.8784094532,53.258283143;56.8787514796,53.2583057805"
1348;1340;1105,37;"56.8763223274,53.2716119858;56.8756397488,53.2778534804;56.8752954849,53.2809383849;56.8751571992,53.2821925229;56.8750692301,53.282181833;56.874957845,53.282181833;56.8748699245,53.2822354624;56.8747526479,53.2823212515;56.8746705688,53.2824392901;56.8745532425,53.2826699775;56.8745034155,53.2828147859;56.874485841,53.2829436043;56.8744594793,53.2830723329;56.8744594793,53.2832386111;56.8744535885,53.283426359;56.8744770538,53.283598027;56.8745268808,53.283775085;56.8745737623,53.2839091136;56.8728162788,53.2874656336"
1348;1350;471,989;"56.8763223274,53.2716119858;56.8756397488,53.2778534804;56.8761728533,53.2788610309"
1349;1347;245,547;"56.8762549291,53.2739257765;56.8767034467,53.2699688773"
1355;1340;1167,12;"56.8764278179,53.270614227;56.8763223274,53.2716119858;56.8756397488,53.2778534804;56.8752954849,53.2809383849;56.8751571992,53.2821925229;56.8750692301,53.282181833;56.874957845,53.282181833;56.8748699245,53.2822354624;56.8747526479,53.2823212515;56.8746705688,53.2824392901;56.8745532425,53.2826699775;56.8745034155,53.2828147859;56.874485841,53.2829436043;56.8744594793,53.2830723329;56.8744594793,53.2832386111;56.8744535885,53.283426359;56.8744770538,53.283598027;56.8745268808,53.283775085;56.8745737623,53.2839091136;56.8728162788,53.2874656336"
1355;1343;1200,72;"56.8764278179,53.270614227;56.8763223274,53.2716119858;56.8756397488,53.2778534804;56.8752954849,53.2809383849;56.8751571992,53.2821925229;56.8750692301,53.282181833;56.874957845,53.282181833;56.8748699245,53.2822354624;56.8747526479,53.2823212515;56.8746705688,53.2824392901;56.8745532425,53.2826699775;56.8745034155,53.2828147859;56.874485841,53.2829436043;56.8744594793,53.2830723329;56.8744594793,53.2832386111;56.8744535885,53.283426359;56.8744770538,53.283598027;56.8745268808,53.283775085;56.8745737623,53.2839091136;56.8747381172,53.2841990898;56.8748143544,53.2842419394;56.874902275,53.2842848789;56.8750078186,53.2842956587;56.8751309361,53.2843063486;56.8752247467,53.2842741889;56.875336131,53.28417762;56.8768206681,53.2868325909"
1356;1302;1024,61;"56.8862701156,53.231514695;56.8857941854,53.2287936441;56.8857152973,53.228492282;56.8854373189,53.2278896582;56.8851943033,53.2275795995;56.8849161552,53.2273000632;56.8835181712,53.2263326734;56.8833482109,53.2262200247;56.87891346,53.2230983791"
1356;1363;837,765;"56.8862701156,53.231514695;56.8857941854,53.2287936441;56.8857152973,53.228492282;56.8854373189,53.2278896582;56.8851943033,53.2275795995;56.8849161552,53.2273000632;56.8835181712,53.2263326734;56.8833482109,53.2262200247;56.883271991,53.22662777;56.8822691926,53.2314824455"
1357;1302;1447,31;"56.8873924978,53.2381612399;56.8872936851,53.2375927066;56.8872450424,53.2373108462;56.8867481051,53.2345959164;56.8862701156,53.231514695;56.8857941854,53.2287936441;56.8857152973,53.228492282;56.8854373189,53.2278896582;56.8851943033,53.2275795995;56.8849161552,53.2273000632;56.8835181712,53.2263326734;56.8833482109,53.2262200247;56.87891346,53.2230983791"
1357;1356;422,696;"56.8873924978,53.2381612399;56.8872936851,53.2375927066;56.8872450424,53.2373108462;56.8867481051,53.2345959164;56.8862701156,53.231514695"
1357;2187;5096,33;"56.8873924978,53.2381612399;56.8872936851,53.2375927066;56.8872450424,53.2373108462;56.8867481051,53.2345959164;56.8862701156,53.231514695;56.8857941854,53.2287936441;56.8857152973,53.228492282;56.8854373189,53.2278896582;56.8851943033,53.2275795995;56.8849161552,53.2273000632;56.8835181712,53.2263326734;56.8833482109,53.2262200247;56.87891346,53.2230983791;56.878113157,53.222606308;56.8775873282,53.2223682804;56.8773802217,53.2222943428;56.8769731003,53.2222250076;56.8766971184,53.2221951564;56.8759689863,53.2221688954;56.8758196944,53.2221702878;56.874208674,53.2223113651;56.8721083529,53.2225045029;56.8719026984,53.2225151928;56.8697913974,53.22267132;56.8696436156,53.2226868609;56.8690124678,53.2227533362;56.8670940668,53.2229182669;56.8652175012,53.2231006249;56.8645020167,53.2230577752;56.8639741964,53.2228646374;56.8616868397,53.221126577;56.861428779,53.2209012796;56.8606420634,53.220614178;56.8604965045,53.220612022;56.8597751347,53.2206549615;56.8556680369,53.2224327275;56.8549066916,53.2228546661;56.8540091771,53.2232408519;56.8503325469,53.2246000029;56.8467492408,53.2260200597"
1358;1302;960,405;"56.8821817311,53.232657352;56.8834302709,53.2267564986;56.8835181712,53.2263326734;56.8833482109,53.2262200247;56.87891346,53.2230983791"
1358;1362;868,604;"56.8821817311,53.232657352;56.8834302709,53.2267564986;56.8848282583,53.2277757271;56.8852072902,53.2281489868;56.8853551402,53.228341016;56.8854838741,53.2285948455;56.8856725963,53.2291873853;56.8861559993,53.2321207832"
1360;1953;530,194;"56.8813375847,53.2422220742;56.883336481,53.2501453048"
1361;11;1008,13;"56.8872691991,53.2387890155;56.8875433354,53.2405096367;56.8885529754,53.2464063369;56.889796837,53.2533932536;56.8900005775,53.2546138844"
1361;12;484,239;"56.8872691991,53.2387890155;56.8875433354,53.2405096367;56.8885529754,53.2464063369"
1361;1946;1547,37;"56.8872691991,53.2387890155;56.8875433354,53.2405096367;56.8885529754,53.2464063369;56.889796837,53.2533932536;56.8900005775,53.2546138844;56.8904374969,53.2570299932;56.8904962333,53.2573518595;56.8911990514,53.2615769058;56.8912459611,53.261914852;56.8914438054,53.2630885009"
1362;1361;423,56;"56.8861559993,53.2321207832;56.886595451,53.2348014308;56.8870410631,53.2374213229;56.8870868089,53.2376922035;56.8872691991,53.2387890155"
1363;1360;725,556;"56.8822691926,53.2314824455;56.8819218485,53.2331810698;56.8803849953,53.2384616366;56.8809768817,53.2407022145;56.8810381853,53.2409638938;56.8813375847,53.2422220742"
1364;1358;603,376;"56.8813375847,53.2415515717;56.8811637861,53.2408180972;56.8811073419,53.2405912726;56.8805559508,53.2383736915;56.8820331148,53.2332827591;56.8821817311,53.232657352"
1364;1361;803,999;"56.8813375847,53.2415515717;56.8811637861,53.2408180972;56.8815854464,53.2404983868;56.8870868089,53.2376922035;56.8872691991,53.2387890155"
1365;1279;502,79;"56.861663661,53.222629189;56.861691554,53.2230904739;56.8617518089,53.2243457797;56.8617782286,53.2253220687;56.8617767554,53.2255232914;56.8617620723,53.2257512838;56.8617341793,53.2259899662;56.8617062372,53.2261696292;56.8616445581,53.2264888905;56.8609327867,53.229947584;56.8608026981,53.2305779318"
1366;1365;361,768;"56.8612684416,53.2167229457;56.8613054199,53.217345568;56.861339108,53.2180563151;56.8614505829,53.2196787623;56.8615387804,53.2209473631;56.8616210356,53.2219103571;56.861663661,53.222629189"
1367;1289;488,7;"56.8657297877,53.2234251862;56.8696465614,53.2230730466;56.8697969944,53.2230664889;56.8701195592,53.223035497"
1367;1290;557,586;"56.8657297877,53.2234251862;56.8696465614,53.2230730466;56.8697969944,53.2230664889;56.8697913974,53.22267132;56.8697376363,53.221345766"
1368;1204;565,743;"56.8606420634,53.220614178;56.8604965045,53.220612022;56.8597751347,53.2206549615;56.8556680369,53.2224327275"
1368;1834;1173,82;"56.8606420634,53.220614178;56.8604965045,53.220612022;56.8597751347,53.2206549615;56.8556680369,53.2224327275;56.8549066916,53.2228546661;56.8540091771,53.2232408519;56.8503325469,53.2246000029"
1369;2246;502,111;"56.8690124678,53.2227533362;56.8670940668,53.2229182669;56.8652175012,53.2231006249;56.8645020167,53.2230577752"
1370;1303;2198,07;"56.8603238858,53.2210004536;56.8606816451,53.2210058435;56.8613878722,53.2212878246;56.8635461011,53.222972076;56.8638921427,53.2232296229;56.8644433868,53.2234440508;56.8651808213,53.2234807919;56.8657297877,53.2234251862;56.8696465614,53.2230730466;56.8697969944,53.2230664889;56.8701195592,53.223035497;56.87189828,53.2228943717;56.8720947048,53.2228782918;56.8742204068,53.2226975508;56.8758345421,53.2225760087;56.8759937725,53.2225637029;56.8767132398,53.2225346771;56.8769565498,53.2225549317;56.8773817224,53.2226273986;56.8777982656,53.2227963114;56.8796815812,53.224154708"
1370;1367;628,441;"56.8603238858,53.2210004536;56.8606816451,53.2210058435;56.8613878722,53.2212878246;56.8635461011,53.222972076;56.8638921427,53.2232296229;56.8644433868,53.2234440508;56.8651808213,53.2234807919;56.8657297877,53.2234251862"
1371;1372;380,868;"56.861309545,53.2282912702;56.8616416117,53.2266604687;56.8617400231,53.2261723242;56.861787068,53.2258504578;56.8618105413,53.2255608409;56.8618135368,53.2252778716;56.8617885412,53.2244262687;56.8616783441,53.222191979"
1372;1373;363,725;"56.8616783441,53.222191979;56.8615725664,53.2209366732;56.861503521,53.2199147497;56.8613962696,53.2183349725;56.8613374874,53.2174069229;56.8612684416,53.2162561811"
1373;1220;395,614;"56.8612684416,53.2162561811;56.8612213961,53.2151833231;56.8611376667,53.213504282;56.8610421511,53.2117125922;56.8609393181,53.2097760041"
1374;1221;325,284;"56.8602737943,53.1960954708;56.860326685,53.1972541179;56.860364892,53.1980400539;56.8604118895,53.1992282555;56.8604530429,53.2001455253;56.8605000403,53.2014303856"
1374;1227;418,981;"56.8602737943,53.1960954708;56.860326685,53.1972541179;56.860364892,53.1980400539;56.8604118895,53.1992282555;56.8604530429,53.2001455253;56.8605000403,53.2014303856;56.8605132998,53.2017790218;56.860498567,53.2019077504;56.8604809369,53.2019587747;56.8604442033,53.2020445638;56.8604163093,53.202106278;56.8603810489,53.2021599075;56.8602825848,53.2022055419;56.8599872893,53.2022403965"
1376;1219;768,682;"56.8670668652,53.2079434409;56.8640208947,53.208153467;56.8639094275,53.2081747571;56.8621089162,53.208625352;56.8610157799,53.2089297911;56.8607659648,53.2090102801;56.8601962997,53.209166587"
1376;1223;799,714;"56.8670668652,53.2079434409;56.8640208947,53.208153467;56.8639094275,53.2081747571;56.8621089162,53.208625352;56.8610157799,53.2089297911;56.8609265499,53.2069081326"
1377;1226;399,215;"56.8606028745,53.2030195053;56.8605955082,53.2028263676;56.860554404,53.2016449033;56.8605338273,53.2011460688;56.8604706731,53.1996681605;56.8604250998,53.1986059925;56.860370736,53.1974338707;56.8603325781,53.1964709666"
1378;2247;559,505;"56.8758624165,53.2062663761;56.8765873923,53.2018583848;56.8767173755,53.2010312716;56.8768550939,53.1997968458;56.8769151966,53.1987135107;56.8769018299,53.1973183203"
1379;1297;833,606;"56.8735291478,53.2077452714;56.8717200434,53.2078406513;56.8715262809,53.2077986251;56.8694291591,53.2078273786;56.8692675795,53.2078273786;56.8692646336,53.2082243441;56.8694379475,53.2137336219"
1379;1299;673,232;"56.8735291478,53.2077452714;56.8717200434,53.2078406513;56.8715262809,53.2077986251;56.8715405069,53.2081277752;56.8715737176,53.2084979709;56.8717088254,53.211056822;56.8717793248,53.212660764;56.8718263571,53.214087648;56.8718468784,53.2151820655"
1379;1376;718,935;"56.8735291478,53.2077452714;56.8717200434,53.2078406513;56.8715262809,53.2077986251;56.8694291591,53.2078273786;56.8692675795,53.2078273786;56.8674685535,53.2079417341;56.8670668652,53.2079434409"
1757;1845;320,649;"56.83761368,53.2056118636;56.8404862898,53.2051505787"
1759;1761;359,497;"56.8376019358,53.2054563652;56.8371961429,53.2055314644;56.8343850538,53.2060464685"
1760;1757;375,588;"56.8342527598,53.2062234366;56.835723006,53.2059659795;56.83700209,53.2057031324;56.8372579113,53.2056655828;56.83761368,53.2056118636"
1761;1764;632,089;"56.8343850538,53.2060464685;56.8321001636,53.2064165744;56.8307797262,53.206636482;56.8287210542,53.2069261887"
1763;1787;626,376;"56.8395022429,53.2007598583;56.8392257645,53.2008058088;56.837919282,53.2010448786;56.8376476842,53.2010230895;56.8371475929,53.2010896546;56.8369756035,53.2011192092;56.8369902964,53.2014517655;56.837254963,53.2054428905;56.8372814,53.2057808367;56.8373308344,53.2067418544"
1763;1791;941,12;"56.8395022429,53.2007598583;56.8392257645,53.2008058088;56.837919282,53.2010448786;56.8376476842,53.2010230895;56.8371475929,53.2010896546;56.8369756035,53.2011192092;56.8347408498,53.2015107848;56.8344555744,53.2015429445;56.8342615073,53.2014356857;56.8341262642,53.2013015672;56.8339968687,53.2010923496;56.8339228089,53.2009004694;56.8339609445,53.2006322325;56.834043113,53.2000153594;56.8340548584,53.1996022242;56.8339785381,53.1992696679;56.8336293202,53.1985239763;56.8334737781,53.1983040688;56.8333357309,53.1981751605;56.8332095271,53.1981697706;56.8327077055,53.1982825092;56.8324127821,53.1983112553"
1763;1821;1673,18;"56.8395022429,53.2007598583;56.8392257645,53.2008058088;56.837919282,53.2010448786;56.8376476842,53.2010230895;56.8371475929,53.2010896546;56.8369756035,53.2011192092;56.8347408498,53.2015107848;56.8344555744,53.2015429445;56.8342615073,53.2014356857;56.8341262642,53.2013015672;56.8339968687,53.2010923496;56.8339228089,53.2009004694;56.8337645651,53.2005299144;56.8336589051,53.2000793194;56.8336453412,53.2000345833;56.8335088181,53.1994042355;56.8333019193,53.1982937381;56.833250563,53.1980281961;56.8324893513,53.194159781;56.8323765615,53.192981371;56.8322604295,53.1912201341;56.8320197602,53.1855767378;56.8320139118,53.1852441815;56.8319809836,53.1844258163"
1763;1928;1778,33;"56.8395022429,53.2007598583;56.8392257645,53.2008058088;56.837919282,53.2010448786;56.8376476842,53.2010230895;56.8371475929,53.2010896546;56.8369756035,53.2011192092;56.8347408498,53.2015107848;56.8344555744,53.2015429445;56.8342615073,53.2014356857;56.8341262642,53.2013015672;56.8339968687,53.2010923496;56.8339228089,53.2009004694;56.8337645651,53.2005299144;56.8336589051,53.2000793194;56.8336453412,53.2000345833;56.8335088181,53.1994042355;56.8333019193,53.1982937381;56.833250563,53.1980281961;56.8324893513,53.194159781;56.8323765615,53.192981371;56.8322604295,53.1912201341;56.8320197602,53.1855767378;56.8320139118,53.1852441815;56.8318261719,53.1852442713;56.830619454,53.1852139981"
1764;1765;580,377;"56.8287210542,53.2069261887;56.8235180363,53.2076825702"
1765;1106;403,192;"56.8235180363,53.2076825702;56.8217178423,53.2079239475;56.8199028132,53.2081921844"
1772;1760;637,759;"56.8285387045,53.2071193265;56.8293210327,53.2070227576;56.8304974187,53.2068296198;56.8321178072,53.2065828526;56.8337166495,53.2063411159;56.8342527598,53.2062234366"
1773;1772;540,605;"56.8236915621,53.2078059088;56.8284475784,53.2071247164;56.8285387045,53.2071193265"
1776;1242;705,086;"56.8380385832,53.2229657877;56.8382476645,53.2278512548;56.8382419891,53.228254491;56.8381248463,53.2286371044;56.8380766665,53.228998338;56.8381294599,53.2293200076;56.8382000101,53.2294694048;56.8383826235,53.230122831;56.8384094696,53.2310135975;56.8386089789,53.2328953157;56.8386413116,53.2332655115;56.8388086252,53.2332121515;56.8391933208,53.233072733"
1776;1243;503,207;"56.8380385832,53.2229657877;56.8382476645,53.2278512548;56.8382419891,53.228254491;56.8381248463,53.2286371044;56.8380766665,53.228998338;56.8381294599,53.2293200076;56.8382000101,53.2294694048;56.8383826235,53.230122831;56.8384094696,53.2310135975"
1776;1832;854,203;"56.8380385832,53.2229657877;56.8382476645,53.2278512548;56.8382419891,53.228254491;56.8381248463,53.2286371044;56.8380766665,53.228998338;56.8381294599,53.2293200076;56.8382000101,53.2294694048;56.8383670074,53.2295214219;56.8385759184,53.2294566481;56.8386549292,53.2292458918;56.8386745068,53.2290351382;56.8389971162,53.2289857578;56.8420282716,53.2279442511"
1777;1251;3817,3;"56.8376715777,53.2135899319;56.8377371663,53.2158418781;56.8376019358,53.2159652167;56.8374901933,53.2161852142;56.8374402186,53.2164480612;56.837443167,53.2166089495;56.8374578596,53.2167699276;56.83749609,53.2169362057;56.8375637055,53.2171185637;56.8376548585,53.2172259124;56.8377636522,53.2173438612;56.8378874328,53.2196937642;56.8380385832,53.2229657877;56.8382476645,53.2278512548;56.8382419891,53.228254491;56.8381248463,53.2286371044;56.8380766665,53.228998338;56.8381294599,53.2293200076;56.8382000101,53.2294694048;56.8383826235,53.230122831;56.8384094696,53.2310135975;56.8386089789,53.2328953157;56.835145883,53.2341380451;56.83417069,53.2345319564;56.8340767765,53.2350094109;56.8340992843,53.2352736953;56.8347303332,53.2410399811;56.8350510873,53.2439138714;56.8355039322,53.2480873543;56.8355532215,53.2486730559;56.8355591185,53.2488875736;56.8353984737,53.2498502981;56.8345768106,53.2557296818;56.8334110697,53.2636239867;56.8322691775,53.2675854672"
1777;1267;3210,11;"56.8376715777,53.2135899319;56.8377371663,53.2158418781;56.8376019358,53.2159652167;56.8374901933,53.2161852142;56.8374402186,53.2164480612;56.837443167,53.2166089495;56.8374578596,53.2167699276;56.83749609,53.2169362057;56.8375637055,53.2171185637;56.8376548585,53.2172259124;56.8377636522,53.2173438612;56.8378874328,53.2196937642;56.8380385832,53.2229657877;56.8382476645,53.2278512548;56.8382419891,53.228254491;56.8381248463,53.2286371044;56.8380766665,53.228998338;56.8381294599,53.2293200076;56.8382000101,53.2294694048;56.8383670074,53.2295214219;56.8385759184,53.2294566481;56.8386549292,53.2292458918;56.8386745068,53.2290351382;56.8389971162,53.2289857578;56.8420282716,53.2279442511;56.8452777124,53.2268582504;56.8456708175,53.2305147231;56.8456955158,53.2307328019;56.8459421231,53.2340070707;56.8469273753,53.246950716;56.8470036692,53.2475193496;56.847349127,53.2492923545"
1777;1776;602,692;"56.8376715777,53.2135899319;56.8377371663,53.2158418781;56.8376019358,53.2159652167;56.8374901933,53.2161852142;56.8374402186,53.2164480612;56.837443167,53.2166089495;56.8374578596,53.2167699276;56.83749609,53.2169362057;56.8375637055,53.2171185637;56.8376548585,53.2172259124;56.8377636522,53.2173438612;56.8378874328,53.2196937642;56.8380385832,53.2229657877"
1777;1784;576,527;"56.8376715777,53.2135899319;56.8377371663,53.2158418781;56.8376019358,53.2159652167;56.8374901933,53.2161852142;56.8374402186,53.2164480612;56.837443167,53.2166089495;56.8374578596,53.2167699276;56.83749609,53.2169362057;56.8375637055,53.2171185637;56.8376548585,53.2172259124;56.8377636522,53.2173438612;56.8379635978,53.2173010116;56.8381429533,53.2171185637;56.8382370041,53.2168181671;56.8382693862,53.2165874797;56.8403637953,53.2159190433"
1778;1775;558,66;"56.838150275,53.2212652769;56.8379606495,53.2173707208;56.8379635978,53.2173010116;56.8381429533,53.2171185637;56.8382370041,53.2168181671;56.8382693862,53.2165874797;56.8382429007,53.2163085528;56.8381635423,53.2160778655;56.838057649,53.2159169772;56.837987086,53.2158633478;56.8379165229,53.2157882486;56.8377371663,53.2158418781;56.8376019358,53.2159652167;56.8374901933,53.2161852142;56.8374402186,53.2164480612;56.8363819886,53.2167754073"
1778;1779;550,054;"56.838150275,53.2212652769;56.8379606495,53.2173707208;56.8379635978,53.2173010116;56.8381429533,53.2171185637;56.8382370041,53.2168181671;56.8382693862,53.2165874797;56.8382429007,53.2163085528;56.8381635423,53.2160778655;56.838057649,53.2159169772;56.837987086,53.2158633478;56.8379165229,53.2157882486;56.8378385889,53.2127840128"
1779;1119;3162,47;"56.8378385889,53.2127840128;56.837769755,53.2105381319;56.8374578105,53.2057540669;56.8374313244,53.2054053409;56.837254963,53.2054428905;56.8343262292,53.2059605896;56.8321819098,53.2063146156;56.8320361639,53.2063379777;56.8286181324,53.2068832492;56.824850478,53.2073928635;56.8221707993,53.207779139;56.8200234573,53.2081010054;56.8182372682,53.208355364;56.8177535779,53.2084353327;56.8175603808,53.208448801;56.8173797218,53.2083200724;56.8165601218,53.2067028563;56.816457465,53.2064991897;56.8162948554,53.206319165;56.813843783,53.2042551553"
1779;1758;521,883;"56.8378385889,53.2127840128;56.837769755,53.2105381319;56.8375734826,53.2106058503;56.8343488368,53.2115203755"
1779;1786;526,604;"56.8378385889,53.2127840128;56.837769755,53.2105381319;56.8374578105,53.2057540669;56.8374313244,53.2054053409;56.8373254782,53.2041822847"
1779;1821;2126,08;"56.8378385889,53.2127840128;56.837769755,53.2105381319;56.8374578105,53.2057540669;56.8374313244,53.2054053409;56.8373254782,53.2041822847;56.8371667082,53.2014142159;56.8371475929,53.2010896546;56.8369756035,53.2011192092;56.8347408498,53.2015107848;56.8344555744,53.2015429445;56.8342615073,53.2014356857;56.8341262642,53.2013015672;56.8339968687,53.2010923496;56.8339228089,53.2009004694;56.8337645651,53.2005299144;56.8336589051,53.2000793194;56.8336453412,53.2000345833;56.8335088181,53.1994042355;56.8333019193,53.1982937381;56.833250563,53.1980281961;56.8324893513,53.194159781;56.8323765615,53.192981371;56.8322604295,53.1912201341;56.8320197602,53.1855767378;56.8320139118,53.1852441815;56.8319809836,53.1844258163"
1785;1787;656,287;"56.8397705798,53.2007253562;56.8395022429,53.2007598583;56.8392257645,53.2008058088;56.837919282,53.2010448786;56.8376476842,53.2010230895;56.8371475929,53.2010896546;56.8369756035,53.2011192092;56.8369902964,53.2014517655;56.837254963,53.2054428905;56.8372814,53.2057808367;56.8373308344,53.2067418544"
1785;1821;1703,1;"56.8397705798,53.2007253562;56.8395022429,53.2007598583;56.8392257645,53.2008058088;56.837919282,53.2010448786;56.8376476842,53.2010230895;56.8371475929,53.2010896546;56.8369756035,53.2011192092;56.8347408498,53.2015107848;56.8344555744,53.2015429445;56.8342615073,53.2014356857;56.8341262642,53.2013015672;56.8339968687,53.2010923496;56.8339228089,53.2009004694;56.8337645651,53.2005299144;56.8336589051,53.2000793194;56.8336453412,53.2000345833;56.8335088181,53.1994042355;56.8333019193,53.1982937381;56.833250563,53.1980281961;56.8324893513,53.194159781;56.8323765615,53.192981371;56.8322604295,53.1912201341;56.8320197602,53.1855767378;56.8320139118,53.1852441815;56.8319809836,53.1844258163"
1786;1789;531,427;"56.8373254782,53.2041822847;56.8371667082,53.2014142159;56.8376297976,53.2013295048;56.8378944597,53.2012827924;56.840410852,53.2008920586"
1786;1821;1599,48;"56.8373254782,53.2041822847;56.8371667082,53.2014142159;56.8371475929,53.2010896546;56.8369756035,53.2011192092;56.8347408498,53.2015107848;56.8344555744,53.2015429445;56.8342615073,53.2014356857;56.8341262642,53.2013015672;56.8339968687,53.2010923496;56.8339228089,53.2009004694;56.8337645651,53.2005299144;56.8336589051,53.2000793194;56.8336453412,53.2000345833;56.8335088181,53.1994042355;56.8333019193,53.1982937381;56.833250563,53.1980281961;56.8324893513,53.194159781;56.8323765615,53.192981371;56.8322604295,53.1912201341;56.8320197602,53.1855767378;56.8320139118,53.1852441815;56.8319809836,53.1844258163"
